Unus (House of M);Hi there! Unus (House of M) on the Super Heroes Chit Chat!;1358
Unus (House of M);Ready for chitchat-ting?;1358
Unus (House of M);Drop me a line...;1358
Unus (Ultimate);Hi there! Unus (Ultimate) on the Super Heroes Chit Chat!;1359
Unus (Ultimate);Ready for chitchat-ting?;1359
Unus (Ultimate);Drop me a line...;1359
Valeria Richards;Hi there! Valeria Richards on the Super Heroes Chit Chat!;1360
Valeria Richards;Ready for chitchat-ting?;1360
Valeria Richards;Drop me a line...;1360
Valkyrie (Samantha Parrington);Hi there! Valkyrie (Samantha Parrington) on the Super Heroes Chit Chat!;1361
Valkyrie (Samantha Parrington);Ready for chitchat-ting?;1361
Valkyrie (Samantha Parrington);Drop me a line...;1361
Valkyrie (Ultimate);Hi there! Valkyrie (Ultimate) on the Super Heroes Chit Chat!;1362
Valkyrie (Ultimate);Ready for chitchat-ting?;1362
Valkyrie (Ultimate);Drop me a line...;1362
Vampiro;Hi there! Vampiro on the Super Heroes Chit Chat!;1363
Vampiro;Ready for chitchat-ting?;1363
Vampiro;Drop me a line...;1363
Vance Astro;Hi there! Vance Astro on the Super Heroes Chit Chat!;1364
Vance Astro;Ready for chitchat-ting?;1364
Vance Astro;Drop me a line...;1364
Vanisher (Age of Apocalypse);Hi there! Vanisher (Age of Apocalypse) on the Super Heroes Chit Chat!;1365
Vanisher (Age of Apocalypse);Ready for chitchat-ting?;1365
Vanisher (Age of Apocalypse);Drop me a line...;1365
Vanisher (Telford Porter);Hi there! Vanisher (Telford Porter) on the Super Heroes Chit Chat!;1366
Vanisher (Telford Porter);Ready for chitchat-ting?;1366
Vanisher (Telford Porter);Drop me a line...;1366
Vanisher (Ultimate);Hi there! Vanisher (Ultimate) on the Super Heroes Chit Chat!;1367
Vanisher (Ultimate);Ready for chitchat-ting?;1367
Vanisher (Ultimate);Drop me a line...;1367
Vapor;Hi there! Vapor on the Super Heroes Chit Chat!;1368
Vapor;Ready for chitchat-ting?;1368
Vapor;Drop me a line...;1368
Vargas;Hi there! Vargas on the Super Heroes Chit Chat!;1369
Vargas;Ready for chitchat-ting?;1369
Vargas;Drop me a line...;1369
Vector;Hi there! Vector on the Super Heroes Chit Chat!;1370
Vector;Ready for chitchat-ting?;1370
Vector;Drop me a line...;1370
Veda;Hi there! Veda on the Super Heroes Chit Chat!;1371
Veda;Ready for chitchat-ting?;1371
Veda;Drop me a line...;1371
Vengeance (Michael Badilino);Hi there! Vengeance (Michael Badilino) on the Super Heroes Chit Chat!;1372
Vengeance (Michael Badilino);Ready for chitchat-ting?;1372
Vengeance (Michael Badilino);Drop me a line...;1372
Venom (Flash Thompson);Hi there! Venom (Flash Thompson) on the Super Heroes Chit Chat!;1373
Venom (Flash Thompson);Ready for chitchat-ting?;1373
Venom (Flash Thompson);Drop me a line...;1373
Venom (Mac Gargan);Hi there! Venom (Mac Gargan) on the Super Heroes Chit Chat!;1374
Venom (Mac Gargan);Ready for chitchat-ting?;1374
Venom (Mac Gargan);Drop me a line...;1374
Venom (Ultimate);Hi there! Venom (Ultimate) on the Super Heroes Chit Chat!;1375
Venom (Ultimate);Ready for chitchat-ting?;1375
Venom (Ultimate);Drop me a line...;1375
Venus (Siren);Hi there! Venus (Siren) on the Super Heroes Chit Chat!;1376
Venus (Siren);Ready for chitchat-ting?;1376
Venus (Siren);Drop me a line...;1376
Venus Dee Milo;Hi there! Venus Dee Milo on the Super Heroes Chit Chat!;1377
Venus Dee Milo;Ready for chitchat-ting?;1377
Venus Dee Milo;Drop me a line...;1377
Vermin (Edward Whelan);Hi there! Vermin (Edward Whelan) on the Super Heroes Chit Chat!;1378
Vermin (Edward Whelan);Ready for chitchat-ting?;1378
Vermin (Edward Whelan);Drop me a line...;1378
Vertigo (Savage Land Mutate);Hi there! Vertigo (Savage Land Mutate) on the Super Heroes Chit Chat!;1379
Vertigo (Savage Land Mutate);Ready for chitchat-ting?;1379
Vertigo (Savage Land Mutate);Drop me a line...;1379
Victor Mancha;Hi there! Victor Mancha on the Super Heroes Chit Chat!;1380
Victor Mancha;Ready for chitchat-ting?;1380
Victor Mancha;Drop me a line...;1380
Victor Von Doom;Hi there! Victor Von Doom on the Super Heroes Chit Chat!;1381
Victor Von Doom;Ready for chitchat-ting?;1381
Victor Von Doom;Drop me a line...;1381
Vin Gonzales;Hi there! Vin Gonzales on the Super Heroes Chit Chat!;1382
Vin Gonzales;Ready for chitchat-ting?;1382
Vin Gonzales;Drop me a line...;1382
Vindicator;Hi there! Vindicator on the Super Heroes Chit Chat!;1383
Vindicator;Ready for chitchat-ting?;1383
Vindicator;Drop me a line...;1383
Violations;Hi there! Violations on the Super Heroes Chit Chat!;1384
Violations;Ready for chitchat-ting?;1384
Violations;Drop me a line...;1384
Viper;Hi there! Viper on the Super Heroes Chit Chat!;1385
Viper;Ready for chitchat-ting?;1385
Viper;Drop me a line...;1385
Virginia Dare;Hi there! Virginia Dare on the Super Heroes Chit Chat!;1386
Virginia Dare;Ready for chitchat-ting?;1386
Virginia Dare;Drop me a line...;1386
Vision;Hi there! Vision on the Super Heroes Chit Chat!;1387
Vision;Ready for chitchat-ting?;1387
Vision;Drop me a line...;1387
Vivisector;Hi there! Vivisector on the Super Heroes Chit Chat!;1388
Vivisector;Ready for chitchat-ting?;1388
Vivisector;Drop me a line...;1388
Vulcan (Gabriel Summers);Hi there! Vulcan (Gabriel Summers) on the Super Heroes Chit Chat!;1389
Vulcan (Gabriel Summers);Ready for chitchat-ting?;1389
Vulcan (Gabriel Summers);Drop me a line...;1389
Vulture (Adrian Toomes);Hi there! Vulture (Adrian Toomes) on the Super Heroes Chit Chat!;1390
Vulture (Adrian Toomes);Ready for chitchat-ting?;1390
Vulture (Adrian Toomes);Drop me a line...;1390
Vulture (Blackie Drago);Hi there! Vulture (Blackie Drago) on the Super Heroes Chit Chat!;1391
Vulture (Blackie Drago);Ready for chitchat-ting?;1391
Vulture (Blackie Drago);Drop me a line...;1391
Wallflower;Hi there! Wallflower on the Super Heroes Chit Chat!;1392
Wallflower;Ready for chitchat-ting?;1392
Wallflower;Drop me a line...;1392
Wallop;Hi there! Wallop on the Super Heroes Chit Chat!;1393
Wallop;Ready for chitchat-ting?;1393
Wallop;Drop me a line...;1393
Wallow;Hi there! Wallow on the Super Heroes Chit Chat!;1394
Wallow;Ready for chitchat-ting?;1394
Wallow;Drop me a line...;1394
War (Abraham Kieros);Hi there! War (Abraham Kieros) on the Super Heroes Chit Chat!;1395
War (Abraham Kieros);Ready for chitchat-ting?;1395
War (Abraham Kieros);Drop me a line...;1395
War Machine (Iron Man 3 - The Official Game);Hi there! War Machine (Iron Man 3 - The Official Game) on the Super Heroes Chit Chat!;1396
War Machine (Iron Man 3 - The Official Game);Ready for chitchat-ting?;1396
War Machine (Iron Man 3 - The Official Game);Drop me a line...;1396
War Machine (Marvel: Avengers Alliance);Hi there! War Machine (Marvel: Avengers Alliance) on the Super Heroes Chit Chat!;1397
War Machine (Marvel: Avengers Alliance);Ready for chitchat-ting?;1397
War Machine (Marvel: Avengers Alliance);Drop me a line...;1397
War Machine (Parnell Jacobs);Hi there! War Machine (Parnell Jacobs) on the Super Heroes Chit Chat!;1398
War Machine (Parnell Jacobs);Ready for chitchat-ting?;1398
War Machine (Parnell Jacobs);Drop me a line...;1398
War Machine (Ultimate);Hi there! War Machine (Ultimate) on the Super Heroes Chit Chat!;1399
War Machine (Ultimate);Ready for chitchat-ting?;1399
War Machine (Ultimate);Drop me a line...;1399
Warbird;Hi there! Warbird on the Super Heroes Chit Chat!;1400
Warbird;Ready for chitchat-ting?;1400
Warbird;Drop me a line...;1400
Warbound;Hi there! Warbound on the Super Heroes Chit Chat!;1401
Warbound;Ready for chitchat-ting?;1401
Warbound;Drop me a line...;1401
Warhawk (Mitchell Tanner);Hi there! Warhawk (Mitchell Tanner) on the Super Heroes Chit Chat!;1402
Warhawk (Mitchell Tanner);Ready for chitchat-ting?;1402
Warhawk (Mitchell Tanner);Drop me a line...;1402
Warlock (Janie Chin);Hi there! Warlock (Janie Chin) on the Super Heroes Chit Chat!;1403
Warlock (Janie Chin);Ready for chitchat-ting?;1403
Warlock (Janie Chin);Drop me a line...;1403
Warlock (Technarchy);Hi there! Warlock (Technarchy) on the Super Heroes Chit Chat!;1404
Warlock (Technarchy);Ready for chitchat-ting?;1404
Warlock (Technarchy);Drop me a line...;1404
Warpath;Hi there! Warpath on the Super Heroes Chit Chat!;1405
Warpath;Ready for chitchat-ting?;1405
Warpath;Drop me a line...;1405
Warren Worthington III;Hi there! Warren Worthington III on the Super Heroes Chit Chat!;1406
Warren Worthington III;Ready for chitchat-ting?;1406
Warren Worthington III;Drop me a line...;1406
Warstar;Hi there! Warstar on the Super Heroes Chit Chat!;1407
Warstar;Ready for chitchat-ting?;1407
Warstar;Drop me a line...;1407
Wasp;Hi there! Wasp on the Super Heroes Chit Chat!;1408
Wasp;Ready for chitchat-ting?;1408
Wasp;Drop me a line...;1408
Wasp (Ultimate);Hi there! Wasp (Ultimate) on the Super Heroes Chit Chat!;1409
Wasp (Ultimate);Ready for chitchat-ting?;1409
Wasp (Ultimate);Drop me a line...;1409
Weapon Omega;Hi there! Weapon Omega on the Super Heroes Chit Chat!;1410
Weapon Omega;Ready for chitchat-ting?;1410
Weapon Omega;Drop me a line...;1410
Weapon X;Hi there! Weapon X on the Super Heroes Chit Chat!;1411
Weapon X;Ready for chitchat-ting?;1411
Weapon X;Drop me a line...;1411
Wendell Rand;Hi there! Wendell Rand on the Super Heroes Chit Chat!;1412
Wendell Rand;Ready for chitchat-ting?;1412
Wendell Rand;Drop me a line...;1412
Wendell Vaughn;Hi there! Wendell Vaughn on the Super Heroes Chit Chat!;1413
Wendell Vaughn;Ready for chitchat-ting?;1413
Wendell Vaughn;Drop me a line...;1413
Wendigo;Hi there! Wendigo on the Super Heroes Chit Chat!;1414
Wendigo;Ready for chitchat-ting?;1414
Wendigo;Drop me a line...;1414
Werewolf By Night;Hi there! Werewolf By Night on the Super Heroes Chit Chat!;1415
Werewolf By Night;Ready for chitchat-ting?;1415
Werewolf By Night;Drop me a line...;1415
Whiplash (Mark Scarlotti);Hi there! Whiplash (Mark Scarlotti) on the Super Heroes Chit Chat!;1416
Whiplash (Mark Scarlotti);Ready for chitchat-ting?;1416
Whiplash (Mark Scarlotti);Drop me a line...;1416
Whirlwind;Hi there! Whirlwind on the Super Heroes Chit Chat!;1417
Whirlwind;Ready for chitchat-ting?;1417
Whirlwind;Drop me a line...;1417
Whistler;Hi there! Whistler on the Super Heroes Chit Chat!;1418
Whistler;Ready for chitchat-ting?;1418
Whistler;Drop me a line...;1418
White Queen (Adrienne Frost);Hi there! White Queen (Adrienne Frost) on the Super Heroes Chit Chat!;1419
White Queen (Adrienne Frost);Ready for chitchat-ting?;1419
White Queen (Adrienne Frost);Drop me a line...;1419
White Tiger (Angela Del Toro);Hi there! White Tiger (Angela Del Toro) on the Super Heroes Chit Chat!;1420
White Tiger (Angela Del Toro);Ready for chitchat-ting?;1420
White Tiger (Angela Del Toro);Drop me a line...;1420
White Tiger (USM);Hi there! White Tiger (USM) on the Super Heroes Chit Chat!;1421
White Tiger (USM);Ready for chitchat-ting?;1421
White Tiger (USM);Drop me a line...;1421
Whizzer (Stanley Stewart);Hi there! Whizzer (Stanley Stewart) on the Super Heroes Chit Chat!;1422
Whizzer (Stanley Stewart);Ready for chitchat-ting?;1422
Whizzer (Stanley Stewart);Drop me a line...;1422
Wiccan;Hi there! Wiccan on the Super Heroes Chit Chat!;1423
Wiccan;Ready for chitchat-ting?;1423
Wiccan;Drop me a line...;1423
Wild Child;Hi there! Wild Child on the Super Heroes Chit Chat!;1424
Wild Child;Ready for chitchat-ting?;1424
Wild Child;Drop me a line...;1424
Wild Child (Age of Apocalypse);Hi there! Wild Child (Age of Apocalypse) on the Super Heroes Chit Chat!;1425
Wild Child (Age of Apocalypse);Ready for chitchat-ting?;1425
Wild Child (Age of Apocalypse);Drop me a line...;1425
Wild Pack;Hi there! Wild Pack on the Super Heroes Chit Chat!;1426
Wild Pack;Ready for chitchat-ting?;1426
Wild Pack;Drop me a line...;1426
Wildside;Hi there! Wildside on the Super Heroes Chit Chat!;1427
Wildside;Ready for chitchat-ting?;1427
Wildside;Drop me a line...;1427
William Stryker;Hi there! William Stryker on the Super Heroes Chit Chat!;1428
William Stryker;Ready for chitchat-ting?;1428
William Stryker;Drop me a line...;1428
Wilson Fisk;Hi there! Wilson Fisk on the Super Heroes Chit Chat!;1429
Wilson Fisk;Ready for chitchat-ting?;1429
Wilson Fisk;Drop me a line...;1429
Wind Dancer;Hi there! Wind Dancer on the Super Heroes Chit Chat!;1430
Wind Dancer;Ready for chitchat-ting?;1430
Wind Dancer;Drop me a line...;1430
Winter Soldier;Hi there! Winter Soldier on the Super Heroes Chit Chat!;1431
Winter Soldier;Ready for chitchat-ting?;1431
Winter Soldier;Drop me a line...;1431
Wither;Hi there! Wither on the Super Heroes Chit Chat!;1432
Wither;Ready for chitchat-ting?;1432
Wither;Drop me a line...;1432
Wolf Cub;Hi there! Wolf Cub on the Super Heroes Chit Chat!;1433
Wolf Cub;Ready for chitchat-ting?;1433
Wolf Cub;Drop me a line...;1433
Wolfpack;Hi there! Wolfpack on the Super Heroes Chit Chat!;1434
Wolfpack;Ready for chitchat-ting?;1434
Wolfpack;Drop me a line...;1434
Wolfsbane;Hi there! Wolfsbane on the Super Heroes Chit Chat!;1435
Wolfsbane;Ready for chitchat-ting?;1435
Wolfsbane;Drop me a line...;1435
Wolfsbane (Age of Apocalypse);Hi there! Wolfsbane (Age of Apocalypse) on the Super Heroes Chit Chat!;1436
Wolfsbane (Age of Apocalypse);Ready for chitchat-ting?;1436
Wolfsbane (Age of Apocalypse);Drop me a line...;1436
Wolver-dok;Hi there! Wolver-dok on the Super Heroes Chit Chat!;1437
Wolver-dok;Ready for chitchat-ting?;1437
Wolver-dok;Drop me a line...;1437
Wolverine;Hi there! Wolverine on the Super Heroes Chit Chat!;1438
Wolverine;Ready for chitchat-ting?;1438
Wolverine;Drop me a line...;1438
Wolverine (LEGO Marvel Super Heroes);Hi there! Wolverine (LEGO Marvel Super Heroes) on the Super Heroes Chit Chat!;1439
Wolverine (LEGO Marvel Super Heroes);Ready for chitchat-ting?;1439
Wolverine (LEGO Marvel Super Heroes);Drop me a line...;1439
Wolverine (Marvel War of Heroes);Hi there! Wolverine (Marvel War of Heroes) on the Super Heroes Chit Chat!;1440
Wolverine (Marvel War of Heroes);Ready for chitchat-ting?;1440
Wolverine (Marvel War of Heroes);Drop me a line...;1440
Wolverine (Ultimate);Hi there! Wolverine (Ultimate) on the Super Heroes Chit Chat!;1441
Wolverine (Ultimate);Ready for chitchat-ting?;1441
Wolverine (Ultimate);Drop me a line...;1441
Wolverine (X-Men: Battle of the Atom);Hi there! Wolverine (X-Men: Battle of the Atom) on the Super Heroes Chit Chat!;1442
Wolverine (X-Men: Battle of the Atom);Ready for chitchat-ting?;1442
Wolverine (X-Men: Battle of the Atom);Drop me a line...;1442
Wonder Man;Hi there! Wonder Man on the Super Heroes Chit Chat!;1443
Wonder Man;Ready for chitchat-ting?;1443
Wonder Man;Drop me a line...;1443
Wong;Hi there! Wong on the Super Heroes Chit Chat!;1444
Wong;Ready for chitchat-ting?;1444
Wong;Drop me a line...;1444
Wong (Ultimate);Hi there! Wong (Ultimate) on the Super Heroes Chit Chat!;1445
Wong (Ultimate);Ready for chitchat-ting?;1445
Wong (Ultimate);Drop me a line...;1445
Wraith;Hi there! Wraith on the Super Heroes Chit Chat!;1446
Wraith;Ready for chitchat-ting?;1446
Wraith;Drop me a line...;1446
Wrecker;Hi there! Wrecker on the Super Heroes Chit Chat!;1447
Wrecker;Ready for chitchat-ting?;1447
Wrecker;Drop me a line...;1447
Wrecking Crew;Hi there! Wrecking Crew on the Super Heroes Chit Chat!;1448
Wrecking Crew;Ready for chitchat-ting?;1448
Wrecking Crew;Drop me a line...;1448
X-23;Hi there! X-23 on the Super Heroes Chit Chat!;1449
X-23;Ready for chitchat-ting?;1449
X-23;Drop me a line...;1449
X-51;Hi there! X-51 on the Super Heroes Chit Chat!;1450
X-51;Ready for chitchat-ting?;1450
X-51;Drop me a line...;1450
X-Babies;Hi there! X-Babies on the Super Heroes Chit Chat!;1451
X-Babies;Ready for chitchat-ting?;1451
X-Babies;Drop me a line...;1451
X-Cutioner;Hi there! X-Cutioner on the Super Heroes Chit Chat!;1452
X-Cutioner;Ready for chitchat-ting?;1452
X-Cutioner;Drop me a line...;1452
X-Factor;Hi there! X-Factor on the Super Heroes Chit Chat!;1453
X-Factor;Ready for chitchat-ting?;1453
X-Factor;Drop me a line...;1453
X-Factor Investigations;Hi there! X-Factor Investigations on the Super Heroes Chit Chat!;1454
X-Factor Investigations;Ready for chitchat-ting?;1454
X-Factor Investigations;Drop me a line...;1454
X-Force;Hi there! X-Force on the Super Heroes Chit Chat!;1455
X-Force;Ready for chitchat-ting?;1455
X-Force;Drop me a line...;1455
X-Man;Hi there! X-Man on the Super Heroes Chit Chat!;1456
X-Man;Ready for chitchat-ting?;1456
X-Man;Drop me a line...;1456
X-Men;Hi there! X-Men on the Super Heroes Chit Chat!;1457
X-Men;Ready for chitchat-ting?;1457
X-Men;Drop me a line...;1457
X-Men (Ultimate);Hi there! X-Men (Ultimate) on the Super Heroes Chit Chat!;1458
X-Men (Ultimate);Ready for chitchat-ting?;1458
X-Men (Ultimate);Drop me a line...;1458
X-Ray (James Darnell);Hi there! X-Ray (James Darnell) on the Super Heroes Chit Chat!;1459
X-Ray (James Darnell);Ready for chitchat-ting?;1459
X-Ray (James Darnell);Drop me a line...;1459
X-Statix;Hi there! X-Statix on the Super Heroes Chit Chat!;1460
X-Statix;Ready for chitchat-ting?;1460
X-Statix;Drop me a line...;1460
X.S.E.;Hi there! X.S.E. on the Super Heroes Chit Chat!;1461
X.S.E.;Ready for chitchat-ting?;1461
X.S.E.;Drop me a line...;1461
Xavin;Hi there! Xavin on the Super Heroes Chit Chat!;1462
Xavin;Ready for chitchat-ting?;1462
Xavin;Drop me a line...;1462
Xorn (Kuan-Yin Xorn);Hi there! Xorn (Kuan-Yin Xorn) on the Super Heroes Chit Chat!;1463
Xorn (Kuan-Yin Xorn);Ready for chitchat-ting?;1463
Xorn (Kuan-Yin Xorn);Drop me a line...;1463
Yellow Claw;Hi there! Yellow Claw on the Super Heroes Chit Chat!;1464
Yellow Claw;Ready for chitchat-ting?;1464
Yellow Claw;Drop me a line...;1464
Yellowjacket (Rita DeMara);Hi there! Yellowjacket (Rita DeMara) on the Super Heroes Chit Chat!;1465
Yellowjacket (Rita DeMara);Ready for chitchat-ting?;1465
Yellowjacket (Rita DeMara);Drop me a line...;1465
Young Avengers;Hi there! Young Avengers on the Super Heroes Chit Chat!;1466
Young Avengers;Ready for chitchat-ting?;1466
Young Avengers;Drop me a line...;1466
Young X-Men;Hi there! Young X-Men on the Super Heroes Chit Chat!;1467
Young X-Men;Ready for chitchat-ting?;1467
Young X-Men;Drop me a line...;1467
Zaladane;Hi there! Zaladane on the Super Heroes Chit Chat!;1468
Zaladane;Ready for chitchat-ting?;1468
Zaladane;Drop me a line...;1468
Zaran;Hi there! Zaran on the Super Heroes Chit Chat!;1469
Zaran;Ready for chitchat-ting?;1469
Zaran;Drop me a line...;1469
Zarda;Hi there! Zarda on the Super Heroes Chit Chat!;1470
Zarda;Ready for chitchat-ting?;1470
Zarda;Drop me a line...;1470
Zarek;Hi there! Zarek on the Super Heroes Chit Chat!;1471
Zarek;Ready for chitchat-ting?;1471
Zarek;Drop me a line...;1471
Zeigeist;Hi there! Zeigeist on the Super Heroes Chit Chat!;1472
Zeigeist;Ready for chitchat-ting?;1472
Zeigeist;Drop me a line...;1472
Zemo;Hi there! Zemo on the Super Heroes Chit Chat!;1473
Zemo;Ready for chitchat-ting?;1473
Zemo;Drop me a line...;1473
Zodiak;Hi there! Zodiak on the Super Heroes Chit Chat!;1474
Zodiak;Ready for chitchat-ting?;1474
Zodiak;Drop me a line...;1474
Zombie (Simon Garth);Hi there! Zombie (Simon Garth) on the Super Heroes Chit Chat!;1475
Zombie (Simon Garth);Ready for chitchat-ting?;1475
Zombie (Simon Garth);Drop me a line...;1475
Zuras;Hi there! Zuras on the Super Heroes Chit Chat!;1476
Zuras;Ready for chitchat-ting?;1476
Zuras;Drop me a line...;1476
Zzzax;Hi there! Zzzax on the Super Heroes Chit Chat!;1477
Zzzax;Ready for chitchat-ting?;1477
Zzzax;Drop me a line...;1477
3-D Man;Hi there! 3-D Man on the Super Heroes Chit Chat!;1478
3-D Man;Ready for chitchat-ting?;1478
3-D Man;Drop me a line...;1478
Iron Man;A message from a SuperHero.;
Iron Man;A message from a Superhero.;
Iron Man;With great power comes great responsibility.;
Iron Man;With Great Power comes Great Responsibility.;
Iron Man;It’s not who I am underneath, but what I do that defines me;
Iron Man;It’s not who I am Underneath, but what I do that defines me;
Iron Man;Revenge won't make the pain go away.;
Iron Man;Revenge won't make the pAin go away.;
Iron Man;Walk until your feet bleed, and then keep walking;
Iron Man;Walk until your fEEt bleed, and then keep walking;
Iron Man;In brightest day, in blackest night no evil shall escape my sight.;
Iron Man;In brightest day, in blackest night no evil shall escape my siGHt.;
Iron Man;Don't give in to fear. Fight it.;
Iron Man;Don't give in to fEAr. Fight it.;
Iron Man;I believe true focus lies somewhere between rage and serenity.;
Iron Man;I believe true FOCUS lies somewhere between rage and serenity.;
Iron Man;Some lessons can't be taught. They must be lived to be understood.;
Iron Man;Some lesSons can't be taught. They must be lived to be understood.;
Iron Man;A weak man knows the value of strength, and knows compassion.;
Iron Man;A weak man knows the value of sTRength, and knows compassion.;
Iron Man;General Patton has said that wars are fought with weapons, but they are won by men.;
Iron Man;General PattoN has said that wars are fought with WEAPons, but they are won by men.;
Iron Man;This is the Funvee, the Humdrumvee's back there.;
Iron Man;This is the Funvee, the HumDrumVee's back there.;
Thor;A message from a SuperHero.;
Thor;A message from a Superhero.;
Thor;With great power comes great responsibility.;
Thor;With Great Power comes Great Responsibility.;
Thor;It’s not who I am underneath, but what I do that defines me;
Thor;It’s not who I am Underneath, but what I do that defines me;
Thor;Revenge won't make the pain go away.;
Thor;Revenge won't make the pAin go away.;
Thor;Walk until your feet bleed, and then keep walking;
Thor;Walk until your fEEt bleed, and then keep walking;
Thor;In brightest day, in blackest night no evil shall escape my sight.;
Thor;In brightest day, in blackest night no evil shall escape my siGHt.;
Thor;Don't give in to fear. Fight it.;
Thor;Don't give in to fEAr. Fight it.;
Thor;I believe true focus lies somewhere between rage and serenity.;
Thor;I believe true FOCUS lies somewhere between rage and serenity.;
Thor;Some lessons can't be taught. They must be lived to be understood.;
Thor;Some lesSons can't be taught. They must be lived to be understood.;
Thor;A weak man knows the value of strength, and knows compassion.;
Thor;A weak man knows the value of sTRength, and knows compassion.;
Thor;General Patton has said that wars are fought with weapons, but they are won by men.;
Thor;General PattoN has said that wars are fought with WEAPons, but they are won by men.;
Thor;This is the Funvee, the Humdrumvee's back there.;
Thor;This is the Funvee, the HumDrumVee's back there.;
Captain America;A message from a SuperHero.;
Captain America;A message from a Superhero.;
Captain America;With great power comes great responsibility.;
Captain America;With Great Power comes Great Responsibility.;
Captain America;It’s not who I am underneath, but what I do that defines me;
Captain America;It’s not who I am Underneath, but what I do that defines me;
Captain America;Revenge won't make the pain go away.;
Captain America;Revenge won't make the pAin go away.;
Captain America;Walk until your feet bleed, and then keep walking;
Captain America;Walk until your fEEt bleed, and then keep walking;
Captain America;In brightest day, in blackest night no evil shall escape my sight.;
Captain America;In brightest day, in blackest night no evil shall escape my siGHt.;
Captain America;Don't give in to fear. Fight it.;
Captain America;Don't give in to fEAr. Fight it.;
Captain America;I believe true focus lies somewhere between rage and serenity.;
Captain America;I believe true FOCUS lies somewhere between rage and serenity.;
Captain America;Some lessons can't be taught. They must be lived to be understood.;
Captain America;Some lesSons can't be taught. They must be lived to be understood.;
Captain America;A weak man knows the value of strength, and knows compassion.;
Captain America;A weak man knows the value of sTRength, and knows compassion.;
Captain America;General Patton has said that wars are fought with weapons, but they are won by men.;
Captain America;General PattoN has said that wars are fought with WEAPons, but they are won by men.;
Captain America;This is the Funvee, the Humdrumvee's back there.;
Captain America;This is the Funvee, the HumDrumVee's back there.;
Hawkeye;A message from a SuperHero.;
Hawkeye;A message from a Superhero.;
Hawkeye;With great power comes great responsibility.;
Hawkeye;With Great Power comes Great Responsibility.;
Hawkeye;It’s not who I am underneath, but what I do that defines me;
Hawkeye;It’s not who I am Underneath, but what I do that defines me;
Hawkeye;Revenge won't make the pain go away.;
Hawkeye;Revenge won't make the pAin go away.;
Hawkeye;Walk until your feet bleed, and then keep walking;
Hawkeye;Walk until your fEEt bleed, and then keep walking;
Hawkeye;In brightest day, in blackest night no evil shall escape my sight.;
Hawkeye;In brightest day, in blackest night no evil shall escape my siGHt.;
Hawkeye;Don't give in to fear. Fight it.;
Hawkeye;Don't give in to fEAr. Fight it.;
Hawkeye;I believe true focus lies somewhere between rage and serenity.;
Hawkeye;I believe true FOCUS lies somewhere between rage and serenity.;
Hawkeye;Some lessons can't be taught. They must be lived to be understood.;
Hawkeye;Some lesSons can't be taught. They must be lived to be understood.;
Hawkeye;A weak man knows the value of strength, and knows compassion.;
Hawkeye;A weak man knows the value of sTRength, and knows compassion.;
Hawkeye;General Patton has said that wars are fought with weapons, but they are won by men.;
Hawkeye;General PattoN has said that wars are fought with WEAPons, but they are won by men.;
Hawkeye;This is the Funvee, the Humdrumvee's back there.;
Hawkeye;This is the Funvee, the HumDrumVee's back there.;
Hulk;A message from a SuperHero.;
Hulk;A message from a Superhero.;
Hulk;With great power comes great responsibility.;
Hulk;With Great Power comes Great Responsibility.;
Hulk;It’s not who I am underneath, but what I do that defines me;
Hulk;It’s not who I am Underneath, but what I do that defines me;
Hulk;Revenge won't make the pain go away.;
Hulk;Revenge won't make the pAin go away.;
Hulk;Walk until your feet bleed, and then keep walking;
Hulk;Walk until your fEEt bleed, and then keep walking;
Hulk;In brightest day, in blackest night no evil shall escape my sight.;
Hulk;In brightest day, in blackest night no evil shall escape my siGHt.;
Hulk;Don't give in to fear. Fight it.;
Hulk;Don't give in to fEAr. Fight it.;
Hulk;I believe true focus lies somewhere between rage and serenity.;
Hulk;I believe true FOCUS lies somewhere between rage and serenity.;
Hulk;Some lessons can't be taught. They must be lived to be understood.;
Hulk;Some lesSons can't be taught. They must be lived to be understood.;
Hulk;A weak man knows the value of strength, and knows compassion.;
Hulk;A weak man knows the value of sTRength, and knows compassion.;
Hulk;General Patton has said that wars are fought with weapons, but they are won by men.;
Hulk;General PattoN has said that wars are fought with WEAPons, but they are won by men.;
Hulk;This is the Funvee, the Humdrumvee's back there.;
Hulk;This is the Funvee, the HumDrumVee's back there.;
Black Widow;A message from a SuperHero.;
Black Widow;A message from a Superhero.;
Black Widow;With great power comes great responsibility.;
Black Widow;With Great Power comes Great Responsibility.;
Black Widow;It’s not who I am underneath, but what I do that defines me;
Black Widow;It’s not who I am Underneath, but what I do that defines me;
Black Widow;Revenge won't make the pain go away.;
Black Widow;Revenge won't make the pAin go away.;
Black Widow;Walk until your feet bleed, and then keep walking;
Black Widow;Walk until your fEEt bleed, and then keep walking;
Black Widow;In brightest day, in blackest night no evil shall escape my sight.;
Black Widow;In brightest day, in blackest night no evil shall escape my siGHt.;
Black Widow;Don't give in to fear. Fight it.;
Black Widow;Don't give in to fEAr. Fight it.;
Black Widow;I believe true focus lies somewhere between rage and serenity.;
Black Widow;I believe true FOCUS lies somewhere between rage and serenity.;
Black Widow;Some lessons can't be taught. They must be lived to be understood.;
Black Widow;Some lesSons can't be taught. They must be lived to be understood.;
